Year,Category,Percentage
2018,Online_Booking,47.490100166445195
2021,Workation,5.30188465252561
2022,Eco_Friendly,53.11943305125247
2022,Eco_Friendly,40.712220653823614
2017,Online_Booking,82.64063678817963
2016,Eco_Friendly,28.878267636443866
2020,Online_Booking,41.16397294438615
2015,Workation,68.63773610841886
2023,Last_Minute,85.6188243623105
2021,Workation,30.00555670988687
2022,Last_Minute,38.080021937467535
2021,Workation,80.67221140560244
2019,Eco_Friendly,75.48608151590763
2019,Workation,7.153569526800432
2021,Workation,39.9902797468282
2021,Workation,38.614759330281274
2016,Staycation,21.746881291243415
2016,Staycation,45.31842547424644
2021,Last_Minute,51.92543491351195
2019,Staycation,32.54608681881311
2016,Staycation,14.104313898525168
2015,Eco_Friendly,85.59807197267952
2023,Eco_Friendly,49.89467085150382
2022,Last_Minute,81.27751618808198
2016,Eco_Friendly,30.08020192789726
2016,Last_Minute,7.733257205517449
2017,Eco_Friendly,20.45872851267432
2018,Last_Minute,73.9176954874091
2023,Last_Minute,26.751210068888494
2020,Workation,57.80644318916561
2017,Last_Minute,38.84370705346924
2022,Last_Minute,65.3064866708267
2020,Last_Minute,24.944668469256676
2022,Online_Booking,32.16052526612585
2024,Last_Minute,25.533886621380233
2016,Workation,27.081329385814982
2022,Online_Booking,41.729131910626805
2019,Workation,18.47485389379169
2024,Workation,7.174068252028195
2018,Workation,85.69919333510548
2017,Eco_Friendly,13.762980926255715
2023,Last_Minute,27.782954612665034
2024,Eco_Friendly,69.47247123924804
2021,Workation,59.56096789198429
2021,Last_Minute,72.8723328072896
2020,Workation,38.39318394124471
2023,Eco_Friendly,48.41663266847375
2017,Staycation,27.93986624188357
2015,Online_Booking,8.20062537649386
2021,Workation,22.423712318115626
2023,Eco_Friendly,81.52777089568687
2020,Eco_Friendly,85.74470856641194
2024,Last_Minute,59.47130972701378
2016,Eco_Friendly,82.60523794402366
2022,Staycation,15.255957860943367
2023,Workation,69.52529403126024
2024,Last_Minute,72.30401621737003
2022,Workation,73.90721380882874
2023,Staycation,78.01631297750866
2015,Last_Minute,29.265391036719258
2017,Staycation,26.365927990182684
2017,Eco_Friendly,65.8126970771348
2023,Staycation,39.795493047955404
2017,Eco_Friendly,88.61086014713595
2024,Online_Booking,88.4991736000716
2015,Last_Minute,49.630262674597375
2017,Last_Minute,86.44280900949288
2016,Online_Booking,85.37942435589024
2023,Workation,8.891503972391899
2015,Workation,58.25132092723028
2016,Eco_Friendly,27.849714339546573
2015,Last_Minute,29.274916067578584
2023,Online_Booking,24.949534019745187
2021,Eco_Friendly,7.105422951099584
2015,Eco_Friendly,51.13655893236938
2024,Online_Booking,57.816995977200556
2020,Last_Minute,22.025324271132575
2019,Staycation,71.35648731408828
2024,Staycation,74.52469020561509
2019,Staycation,51.089639703526494
2018,Eco_Friendly,21.02899497397103
2017,Eco_Friendly,63.007395836399375
2022,Workation,23.19686208453058
2021,Eco_Friendly,19.015485048473316
2019,Workation,62.03919647491694
2023,Online_Booking,12.949037442585091
2021,Online_Booking,70.68773515126294
2024,Last_Minute,32.17614924739114
2016,Last_Minute,47.163693466575054
2021,Eco_Friendly,78.0242712891641
2021,Last_Minute,56.14010616066597
2018,Workation,11.434090329151843
2022,Online_Booking,5.2791720445565
2018,Workation,62.74717426570997
2021,Workation,36.27769062860381
2018,Staycation,22.15152720444189
2022,Last_Minute,48.76546049958088
2017,Workation,5.826923103184331
2016,Staycation,54.6576883569535
2024,Eco_Friendly,9.673115837867842
2020,Staycation,41.33765897492825
2021,Online_Booking,86.89367572602728
2021,Staycation,27.080912716517243
2020,Eco_Friendly,84.2998307911203
2022,Online_Booking,62.74891913360386
2020,Staycation,54.540508525977714
2020,Staycation,51.619993628985725
2017,Workation,15.562900061116194
2016,Workation,35.00958240764235
2021,Workation,9.273848960847417
2020,Last_Minute,14.521801391805429
2015,Workation,33.27779984606962
2016,Workation,77.38805825733131
2016,Eco_Friendly,50.670488400394326
2015,Workation,23.93017294798883
2017,Staycation,25.49272120523245
2019,Workation,36.60410160989656
2018,Online_Booking,29.894772282866352
2016,Online_Booking,58.00349748347325
2022,Workation,54.304144141926535
2023,Staycation,54.58930671280132
2022,Last_Minute,72.91460053890044
2021,Workation,82.27631173626034
2024,Online_Booking,52.54685640809443
2016,Staycation,13.359425194413532
2020,Last_Minute,76.32612987930278
2018,Workation,72.9843507700984
2019,Last_Minute,13.955430814818035
2023,Eco_Friendly,51.66126424728133
2023,Eco_Friendly,43.863140983031094
2018,Staycation,74.1223373126397
2022,Last_Minute,54.7675581479631
2019,Eco_Friendly,88.23966675155951
2023,Workation,67.34991603200898
2016,Workation,51.21336942194648
2018,Last_Minute,11.477583767524337
2017,Eco_Friendly,24.354395356428114
2021,Staycation,45.20875774445189
2016,Workation,6.2673021944957465
2017,Last_Minute,36.72709216801263
2023,Eco_Friendly,83.16366830396188
2022,Staycation,62.52731975348882
2016,Workation,60.20179437631999
2020,Last_Minute,73.1400890804895
2017,Online_Booking,14.096992582544958
2020,Last_Minute,65.97143300633206
2019,Last_Minute,72.59549445155629
2024,Last_Minute,29.29395384883572
2018,Workation,61.58814265481904
2021,Workation,68.89408186130115
2024,Workation,5.651143878735999
2021,Last_Minute,86.98477716735432
2018,Last_Minute,61.37369220108167
2017,Eco_Friendly,16.10175705214268
2018,Eco_Friendly,59.98376260858887
2016,Staycation,35.07125898642032
2018,Online_Booking,34.765160843584134
2018,Workation,26.515259718998347
2019,Online_Booking,55.230726414316024
2015,Workation,68.70796360436239
2016,Eco_Friendly,50.292642986288065
2022,Staycation,10.970595165294814
2022,Online_Booking,46.327637322939765
2022,Last_Minute,61.29650154586364
2019,Eco_Friendly,17.107315538074836
2022,Staycation,41.96888915818852
2023,Workation,43.00486734050104
2018,Workation,5.406797544251324
2018,Staycation,76.20348166727872
2021,Workation,16.11806354641233
2019,Workation,53.81431540279195
2024,Last_Minute,80.58389400166239
2015,Workation,79.96071591792911
2022,Online_Booking,65.09319197004552
2018,Staycation,73.17547330140313
2022,Staycation,84.43366787218298
2016,Last_Minute,41.14691350765514
2018,Eco_Friendly,83.89065556868515
2016,Eco_Friendly,83.65459683049751
2019,Workation,31.567322547897795
2024,Staycation,68.21074986058572
2024,Online_Booking,64.73002155637482
2022,Online_Booking,11.601284252988503
2021,Workation,75.99526184781098
2019,Eco_Friendly,18.356659464891585
2021,Workation,24.6318901814197
2019,Eco_Friendly,54.577390928108855
2021,Last_Minute,65.53590846180745
2018,Last_Minute,70.76976188977383
2018,Last_Minute,34.76306303327901
2024,Staycation,47.61161865990742
2018,Eco_Friendly,40.786149380701005
2022,Eco_Friendly,22.774833883560298
2015,Staycation,27.938243180202875
2024,Last_Minute,57.9740774584992
2019,Staycation,73.11510242957296
2024,Workation,56.50447004520922
2016,Last_Minute,45.31506237302365
2024,Eco_Friendly,68.82346002198354
2018,Workation,13.457205242772208
2019,Workation,53.148305110182186
2022,Last_Minute,45.81775625049029
2016,Staycation,22.74098550329139
2016,Eco_Friendly,29.795402191080335
2016,Last_Minute,66.46095362041402
2022,Workation,47.90703379520987
2017,Workation,76.65224590355027
2019,Workation,7.549290271278721
2016,Workation,35.37831197016054
2020,Staycation,30.282177245688313
2024,Eco_Friendly,26.25023609757652
2020,Staycation,57.704868486493844
2016,Last_Minute,43.97523246384905
2018,Staycation,74.52784591165594
2016,Last_Minute,9.457546439617138
2024,Online_Booking,48.153595983465536
2018,Online_Booking,21.901416060468055
2021,Last_Minute,22.496659614446546
2019,Staycation,6.032647820478854
2024,Last_Minute,26.926815473289242
2018,Workation,69.24798695577059
2024,Staycation,62.77173723220435
2024,Online_Booking,49.14782745851276
2017,Eco_Friendly,71.28086271582691
2020,Online_Booking,15.055465419831453
2016,Eco_Friendly,27.611935593761995
2018,Last_Minute,88.42660179872034
2022,Last_Minute,66.30480467065158
2016,Workation,39.45405860706951
2023,Online_Booking,40.45124301733261
2016,Online_Booking,55.59037356517699
2022,Last_Minute,6.016239154459447
2022,Last_Minute,65.21682134335688
2021,Workation,10.361759372365235
2024,Staycation,47.62399327145791
2020,Last_Minute,58.096380717290494
2015,Workation,56.64019702178756
2016,Last_Minute,81.68759100734584
2021,Staycation,23.944006785250085
2018,Eco_Friendly,21.101733335507873
2023,Eco_Friendly,62.25679864817443
2017,Last_Minute,44.42293845329823
2018,Staycation,69.63660754011279
2017,Workation,43.852586049530345
2021,Online_Booking,54.7885258574206
2016,Last_Minute,6.972462394940174
2024,Online_Booking,68.25769778391495
2016,Eco_Friendly,85.81663698228027
2016,Last_Minute,15.532448429094215
2018,Staycation,21.867314684966274
2022,Last_Minute,73.98158063793446
2022,Eco_Friendly,12.22657220571689
2022,Staycation,17.76242626043189
2022,Last_Minute,17.716167255322784
2021,Staycation,31.959961255091816
2020,Workation,54.02351424542983
2021,Staycation,50.21688501824172
2019,Online_Booking,55.29060166932448
2022,Staycation,12.28907305991499
2016,Online_Booking,22.0005162561173
2019,Staycation,79.9387148531093
2021,Workation,7.635296159141882
2023,Workation,77.22599343078632
2024,Online_Booking,8.958831500202333
2015,Staycation,43.47040496185629
2023,Workation,28.326519203279304
2017,Eco_Friendly,13.785938661697001
2015,Workation,12.886249676666148
2021,Last_Minute,6.027515870633588
2017,Workation,81.30407643001043
2022,Eco_Friendly,16.722987293584932
2016,Workation,55.988339121854985
2018,Last_Minute,48.24520940701755
2016,Staycation,33.74491032538195
2018,Last_Minute,38.8886994417697
2015,Online_Booking,83.37646456203305
2024,Workation,55.50745661344097
2019,Last_Minute,71.315225594309
2017,Online_Booking,35.46928420523484
2023,Last_Minute,36.51259686391833
2018,Last_Minute,68.6943276237614
2020,Online_Booking,38.32477674004282
2023,Eco_Friendly,7.3771043837281844
2016,Eco_Friendly,71.8411244838677
2021,Last_Minute,37.86454080412238
2017,Online_Booking,44.69022371738647
2015,Last_Minute,55.17171825994082
2023,Workation,8.699910551628136
2023,Workation,50.86461663502901
2018,Workation,47.67297644742194
2023,Eco_Friendly,9.465575987767087
2021,Staycation,40.67525295178859
2018,Last_Minute,66.11549901093213
2016,Staycation,38.879713104217586
2019,Workation,86.3788647791837
2022,Workation,30.490706906157364
2024,Last_Minute,44.287827860077215
2024,Workation,24.0420167070496
2020,Staycation,75.35146140133527
2019,Workation,19.49581957750372
2018,Staycation,49.71081005230067
2020,Workation,37.89062024492964
2017,Workation,40.624911337253984
2016,Staycation,70.03885510459834
2015,Staycation,63.1174129769367
2023,Staycation,29.49898706149274
2015,Staycation,59.22440580492348
2018,Eco_Friendly,31.596143651313135
2020,Eco_Friendly,8.297432692591935
2023,Eco_Friendly,85.63522248005958
2018,Workation,49.825948183335555
2021,Last_Minute,71.55707182053966
2021,Eco_Friendly,65.1911845309688
2020,Workation,88.84360112248524
2023,Last_Minute,59.96762565637028
2024,Online_Booking,86.75589194003933
2021,Last_Minute,78.5052417243722
2017,Online_Booking,29.688827844945816
2020,Last_Minute,88.92882265626739
2021,Workation,65.14016909608341
2021,Workation,29.8033506222006
2020,Online_Booking,5.903968359741343
2017,Eco_Friendly,5.3698561517997225
2020,Staycation,52.4393064767054
2016,Eco_Friendly,7.670857174374547
2024,Workation,35.88228167455689
2015,Last_Minute,52.76829735361593
2022,Last_Minute,15.698632737131806
2017,Eco_Friendly,6.822298219894636
2022,Last_Minute,47.80010582611328
2017,Workation,5.238167335780527
2016,Workation,15.828398846289314
2022,Eco_Friendly,71.47329005272428
2017,Last_Minute,24.81081984905864
2022,Staycation,21.760340018674814
2016,Workation,53.89459887772036
2018,Staycation,58.98884097924369
2023,Staycation,43.476685487293274
2015,Eco_Friendly,84.16600446600782
2016,Eco_Friendly,7.5630894362516194
2016,Eco_Friendly,85.0598434852926
2023,Online_Booking,16.657478292601343
2024,Eco_Friendly,86.08816611006007
2019,Online_Booking,72.72863554716952
2018,Online_Booking,33.231603522607045
2024,Online_Booking,26.841326496460606
2024,Online_Booking,72.62424891066267
2018,Staycation,37.4622013175978
2021,Eco_Friendly,84.9984118042495
2017,Staycation,73.75570734142462
2023,Workation,36.82453479855336
2019,Online_Booking,59.352628647979735
2023,Online_Booking,40.4663460624778
2015,Staycation,26.764497625890446
2024,Eco_Friendly,66.43484507235311
2022,Online_Booking,47.51686773065502
2016,Workation,62.31021237280197
2022,Eco_Friendly,33.17437314042678
2018,Staycation,6.624454573947711
2016,Eco_Friendly,24.791990025500215
2016,Online_Booking,75.9444292274932
2020,Eco_Friendly,69.70544374130402
2017,Online_Booking,76.83684005607354
2024,Eco_Friendly,66.00262337547433
2017,Eco_Friendly,44.63646509247736
2023,Staycation,79.5676437724891
2019,Staycation,64.9549743862263
2021,Last_Minute,32.36083929776206
2019,Eco_Friendly,11.659407926446093
2016,Staycation,13.603588721559655
2022,Staycation,39.40960128269503
2023,Workation,14.889181826890248
2016,Workation,86.49045800050244
2016,Online_Booking,36.32164711355725
2018,Online_Booking,19.861923069321357
2022,Eco_Friendly,67.12764096563032
2019,Staycation,55.27900204825513
2019,Workation,56.68843881459954
2021,Last_Minute,41.0776476907513
2018,Online_Booking,88.96992799225288
2023,Last_Minute,46.16668534723399
2018,Last_Minute,11.458530716382503
2022,Last_Minute,28.369812899853535
2017,Last_Minute,47.48816308419711
2020,Online_Booking,56.98955546908723
2015,Last_Minute,51.07120074567322
2021,Last_Minute,49.05549840299294
2021,Online_Booking,7.036159659549118
2016,Online_Booking,32.50156903814713
2019,Online_Booking,66.1931503513955
2018,Last_Minute,46.58002532761418
2024,Eco_Friendly,31.255766180370223
2023,Workation,29.398974871757275
2016,Workation,72.8484138209518
2017,Last_Minute,23.83947112351825
2015,Last_Minute,37.63674594109049
2024,Staycation,33.873056488794276
2019,Last_Minute,5.484618365347037
2017,Staycation,53.01278700465933
2018,Workation,35.161146287276324
2018,Workation,51.631555630510626
2020,Eco_Friendly,54.41034169316339
2024,Eco_Friendly,16.280774415468677
2021,Workation,68.30103603930156
2021,Workation,58.3080652383747
2022,Workation,73.00454607305008
2017,Online_Booking,32.999700337481805
2019,Online_Booking,36.893418933840124
2024,Eco_Friendly,15.533791999674515
2020,Online_Booking,13.91589794525312
2020,Workation,41.50373914017314
2022,Staycation,19.29117712522571
2019,Last_Minute,75.5892203409127
2019,Online_Booking,70.4067173282495
2015,Online_Booking,47.56761102648831
2015,Workation,9.72340250729469
2020,Workation,57.630770229273594
2024,Workation,80.49134437658162
2024,Workation,23.91827409765147
2019,Last_Minute,29.56308415322331
2024,Last_Minute,73.40606902658239
2020,Online_Booking,83.81853646628846
2023,Last_Minute,41.01880181165622
2022,Online_Booking,35.40207687790449
2021,Eco_Friendly,86.89001487675176
2021,Staycation,59.979028416842446
2020,Workation,53.85972831501051
2020,Staycation,62.004430623194146
2015,Last_Minute,68.10957867497044
2021,Online_Booking,78.88073895113736
2019,Last_Minute,39.16930698254521
2021,Online_Booking,40.7521394767358
2020,Online_Booking,37.189235990276714
2022,Workation,63.84959021418617
2017,Online_Booking,36.4469781133555
2022,Workation,63.94165421049338
2021,Workation,57.07703554693385
2015,Last_Minute,75.04196512641101
2017,Eco_Friendly,6.74758457595396
2024,Staycation,14.318902259088862
2018,Workation,40.3689406030353
2023,Workation,52.91489231714993
2020,Last_Minute,34.67446064088416
2021,Workation,54.021080926327954
2019,Staycation,19.0110020257774
2017,Last_Minute,75.3437030479925
2019,Staycation,40.687070962949534
2021,Online_Booking,79.39324180779457
2023,Last_Minute,45.5211105976647
2023,Staycation,10.729830315292016
2022,Eco_Friendly,86.0533075877154
2019,Staycation,11.645766540969936
2021,Last_Minute,33.290140390401575
2018,Eco_Friendly,13.052219926663282
2024,Eco_Friendly,20.406486349823716
2019,Last_Minute,37.453253940423075
2018,Staycation,31.211751142905587
2017,Workation,76.18403222826038
2015,Workation,81.30434307752648
2019,Staycation,59.56616030544482
2016,Last_Minute,69.5389152777226
2020,Eco_Friendly,22.317917690874797
2019,Online_Booking,16.165714386810098
2016,Eco_Friendly,21.930055674523004
2022,Online_Booking,51.597711313717035
2019,Staycation,84.85149903328792
2016,Online_Booking,82.79255024872063
2015,Last_Minute,51.248988584988844
2016,Last_Minute,85.09272600924596
